Generation,Average_Fitness,Best_Fit,Worst_Fit
1,1008.7333289356473,1089.9819429128022,931.0761895473697
2,1003.1408949210891,1070.6925916515781,931.0761895473697
3,978.0716043621795,1070.6925916515781,931.0761895473697
4,965.4887362277583,1052.4888618323673,931.0761895473697
5,973.247660418812,1006.8649225089671,931.0761895473697
6,984.7452166641846,1006.8649225089671,931.0761895473697
7,979.4341418644794,1006.8649225089671,948.0846782707788
8,983.3528248136921,1006.8649225089671,948.0846782707788
9,985.3121662882983,1006.8649225089671,948.0846782707788
10,987.2715077629044,1006.8649225089671,948.0846782707788
11,993.1495321867231,1006.8649225089671,948.0846782707788
12,1000.9868980851486,1006.8649225089671,948.0846782707788
13,1002.9462395597549,1006.8649225089671,948.0846782707788
14,1006.8649225089674,1006.8649225089671,1006.8649225089671
15,1006.8649225089674,1006.8649225089671,1006.8649225089671
16,1006.8649225089674,1006.8649225089671,1006.8649225089671
17,1006.8649225089674,1006.8649225089671,1006.8649225089671
18,1006.8649225089674,1006.8649225089671,1006.8649225089671
19,1006.8649225089674,1006.8649225089671,1006.8649225089671
20,1006.8649225089674,1006.8649225089671,1006.8649225089671
21,1006.8649225089674,1006.8649225089671,1006.8649225089671
22,1006.8649225089674,1006.8649225089671,1006.8649225089671
23,1006.8649225089674,1006.8649225089671,1006.8649225089671
24,1006.8649225089674,1006.8649225089671,1006.8649225089671
25,1006.8649225089674,1006.8649225089671,1006.8649225089671
26,1006.8649225089674,1006.8649225089671,1006.8649225089671
27,1006.8649225089674,1006.8649225089671,1006.8649225089671
28,1006.8649225089674,1006.8649225089671,1006.8649225089671
29,1006.8649225089674,1006.8649225089671,1006.8649225089671
30,1006.8649225089674,1006.8649225089671,1006.8649225089671
31,1006.8649225089674,1006.8649225089671,1006.8649225089671
32,1006.8649225089674,1006.8649225089671,1006.8649225089671
33,1006.8649225089674,1006.8649225089671,1006.8649225089671
34,1006.8649225089674,1006.8649225089671,1006.8649225089671
35,1006.8649225089674,1006.8649225089671,1006.8649225089671
36,1006.8649225089674,1006.8649225089671,1006.8649225089671
37,1006.8649225089674,1006.8649225089671,1006.8649225089671
38,1006.8649225089674,1006.8649225089671,1006.8649225089671
39,1006.8649225089674,1006.8649225089671,1006.8649225089671
40,1006.8649225089674,1006.8649225089671,1006.8649225089671
41,1006.8649225089674,1006.8649225089671,1006.8649225089671
42,1006.8649225089674,1006.8649225089671,1006.8649225089671
43,1006.8649225089674,1006.8649225089671,1006.8649225089671
44,1006.8649225089674,1006.8649225089671,1006.8649225089671
45,1006.8649225089674,1006.8649225089671,1006.8649225089671
46,1006.8649225089674,1006.8649225089671,1006.8649225089671
47,1006.8649225089674,1006.8649225089671,1006.8649225089671
48,1006.8649225089674,1006.8649225089671,1006.8649225089671
49,1006.8649225089674,1006.8649225089671,1006.8649225089671
50,1006.8649225089674,1006.8649225089671,1006.8649225089671
51,1006.8649225089674,1006.8649225089671,1006.8649225089671
52,1006.8649225089674,1006.8649225089671,1006.8649225089671
53,1006.8649225089674,1006.8649225089671,1006.8649225089671
54,1006.8649225089674,1006.8649225089671,1006.8649225089671
55,1006.8649225089674,1006.8649225089671,1006.8649225089671
56,1006.8649225089674,1006.8649225089671,1006.8649225089671
57,1006.8649225089674,1006.8649225089671,1006.8649225089671
58,1006.8649225089674,1006.8649225089671,1006.8649225089671
