Generation,Average_Fitness,Best_Fit,Worst_Fit
1,954.616084633449,1052.6100439234688,774.4331562172581
2,941.6421315035412,1052.6100439234688,774.4331562172581
3,907.3043518270346,1052.6100439234688,660.8304149336086
4,880.340672885911,1027.285990168174,695.7275873816474
5,862.5426203187109,1027.285990168174,665.804316579985
6,841.8579798610043,1027.285990168174,582.5901770384789
7,857.0176890727888,1027.285990168174,629.8161430061729
8,826.07058946467,1027.285990168174,629.8161430061729
9,798.968037921474,1027.285990168174,633.5214746491849
10,810.1357742601947,1027.285990168174,628.2191461237861
11,785.4105852316873,993.7959435384848,540.4724055445882
12,753.3513116449925,993.7959435384848,540.4724055445882
13,740.4980642091418,964.3109161428905,540.4724055445882
14,753.9016820955893,914.6228144411978,540.4724055445882
15,717.0096038761999,914.6228144411978,534.2781331019806
16,733.3279615074204,932.0649738458304,531.8982582068412
17,722.2646950539992,879.5646756041907,523.7504016616372
18,724.7097143609604,879.5646756041907,523.7504016616372
19,729.4161949058904,879.5646756041907,523.7504016616372
20,702.6010222547479,879.5646756041907,540.2713974769799
21,716.3807309404056,879.5646756041907,582.0701525995574
22,709.6379938024488,879.5646756041907,569.3490724063548
23,686.2571506446972,879.5646756041907,525.2713068439973
24,677.3804095137655,879.5646756041907,463.18776389910425
25,677.3076134848812,879.5646756041907,497.9083257292984
26,694.5421207298875,914.6228144411978,535.6821094030288
27,664.3456988345359,914.6228144411978,509.4996522259161
28,660.0874265328296,914.6228144411978,504.7755290960869
29,647.0269221135019,914.6228144411978,509.4996522259161
30,644.9326554517178,914.6228144411978,498.2326710003954
31,630.0307324588006,914.6228144411978,483.59700411539217
32,640.5693302678568,840.2552689952151,518.8421199055717
33,626.6818815583661,786.9029294702083,469.5126901554437
34,607.8435262730952,786.9029294702083,402.20499733590333
35,578.3790761993347,786.9029294702083,393.27175089890073
36,565.4809449848591,786.9029294702083,402.20499733590333
37,571.4513649252606,786.9029294702083,405.97167226269545
38,591.216933067708,786.9029294702083,433.8116466027641
39,576.4036296523668,724.2022029900713,452.0781338229458
40,551.2042210468447,724.2022029900713,448.48375218106395
41,548.0837397920545,724.2022029900713,442.542913680665
42,529.12975194949,671.2080248290039,398.4770429859986
43,520.1998903986154,671.2080248290039,379.93895908964714
44,531.8212305283913,671.2080248290039,398.4770429859986
45,531.1640326260941,650.3010369294739,405.7350736130836
