Generation,Average_Fitness,Worst_Fit,Best_Fit
1,975.5504071281099,1045.7480027036536,933.4419139032589
2,957.2851137946044,1021.5496134540741,904.9201430485788
3,938.451909247551,994.58569742518,899.5671566468736
4,921.9885614149645,958.5485768543532,888.237536202355
5,907.3889132072209,954.2690032399439,877.3628699393023
6,884.2486482687112,947.4991990613859,791.9579442782847
7,866.9934166331154,899.5671566468736,791.9579442782847
8,829.9144922084538,889.5794479696302,785.5236746606946
9,808.9943994738736,863.4421880730924,737.415509779796
10,783.0426606879603,845.2178181468483,719.9026029363235
11,758.75212034102,794.5675982622604,703.2817757774316
12,739.819140123512,785.5236746606946,702.7439260268443
13,719.5481266475653,775.422108124811,681.2912759829248
14,708.1442795237097,745.9167930403675,676.5377431774751
15,698.6653381856461,728.9642091291638,659.2442187886795
16,684.0595391839317,719.9026029363235,651.8500367405554
17,673.6563896246851,710.7269159187239,642.8890376385272
18,660.5575854375135,688.0186555284164,626.2068618444085
19,649.7241966940979,675.9959556920979,626.2068618444085
20,635.3330468981529,667.6617456595952,607.7572748848202
21,624.0016760860642,643.9015183398944,592.1076670359363
22,618.3892601619572,640.3293090461478,586.945227036482
23,602.922068477833,626.2068618444085,568.90911304768
24,590.9858141460716,617.2402322855022,568.7846648227107
25,574.3225915670362,606.7636088690658,539.438723894681
26,569.7679808179439,606.5908101492304,539.438723894681
27,557.9893929392474,578.8719569277212,527.5118907089493
28,549.6256879672816,568.90911304768,527.5118907089493
29,540.0232731014833,562.9029261173023,512.9472579151707
30,533.2558110184406,556.9373441636782,504.58986298189456
31,524.1198350883814,541.264733116063,496.2891227567975
32,512.6218875441297,536.3631355767152,493.9949633214804
33,501.27547938345066,529.7410396020362,466.113880810844
34,486.71830476008415,504.58986298189456,464.7616926517432
35,477.5038229181788,497.3374042333235,464.7616926517432
36,465.5079754733287,481.53364043400546,436.46601272692965
37,461.6524755045581,472.40383043523525,436.46601272692965
38,452.7169890308744,470.0703013210935,431.4865514686319
39,443.5419375829472,465.7671859787062,426.50611825211774
40,436.7669145229551,465.7671859787062,411.53105618643343
41,429.3128480358818,444.8902470615408,411.53105618643343
42,421.77520917212723,441.1100324975281,396.23217611799475
43,416.2161986015194,432.75274585741914,397.03275637506795
44,409.24903423370944,430.27230955794806,397.03275637506795
45,403.07628549077845,415.3795449713133,393.951928227842
46,398.7952417735087,411.53105618643343,383.23884422900693
47,393.1029844484494,397.03275637506795,375.06798029698433
48,386.11986231846544,397.03275637506795,369.22899853469926
49,379.8648576885255,396.1827019098943,369.22899853469926
50,375.891105305884,388.6400966549813,367.3350651489279
51,370.1580747547659,384.3252144451667,357.3741845474107
52,364.92145146984365,377.5525000701981,343.7513902984933
53,358.39649796818856,371.5794463214067,333.5070030402465
54,351.758738905225,365.0543822987527,333.5070030402465
55,346.0733126902714,364.23271655536587,333.5070030402465
56,339.833365162904,355.2546999818806,326.856784905612
57,335.1892226898937,351.20687435709283,325.23323874074015
58,332.2323364638533,341.3683942480753,323.6392443259871
59,328.45548055342726,341.7466702407631,314.20454843957555
