Generation,Average_Fitness,Best_Fit,Worst_Fit
1,914.6225533036576,986.4514898041126,770.7075732803041
2,808.2203063429463,914.7028686306599,680.4019076788438
3,717.9366220320683,794.8836268512448,560.1407354969786
4,662.0532851369317,739.0834433175735,560.1407354969786
5,601.9552589535248,671.2038115775753,465.4942179339208
6,541.848917111017,593.4252588890771,456.0591992334626
7,488.58022975499296,550.4062512662638,426.9537038885045
8,462.6937830963318,492.36270626826126,425.66732631372844
9,438.73147006100356,467.7208709721759,399.07406847056126
10,416.568788821179,439.9468029482926,371.84012926048723
11,394.22674244465924,415.4662987913372,343.2365349832
12,371.0550230987994,394.37014178524396,306.8741301120033
13,352.98386663644436,374.00780247243864,306.8741301120033
14,338.3461040689201,353.9371759346937,306.8741301120033
15,328.8415801304735,344.53262031489277,306.8741301120033
16,316.8534947104361,327.8803194429772,301.0911913142139
17,310.62392159659345,317.7579648019172,301.0911913142139
18,306.94191862278,312.6083368199675,298.2524977594013
19,303.53437685645696,309.15668184562384,293.35008291353853
20,298.0733995251969,304.1009559321719,292.85410532577083
21,293.23698227152545,296.277009520538,284.2892658675021
22,289.98667257245506,293.44307046129666,279.9249839422351
23,289.4691009947194,293.44307046129666,279.9249839422351
24,286.09976456884937,292.8217857946918,279.9249839422351
25,282.80348201194,284.708879742567,279.22752132990104
26,281.6588061364131,284.2892658675021,273.8202993381934
27,279.56183954724645,281.5870611894043,273.8202993381934
28,277.33190017249683,279.9249839422351,272.0801787581972
29,276.02148550739304,278.55956739055125,270.3805165804334
30,274.8478344733816,277.7051391649596,270.3805165804334
31,272.3061355133167,275.7488564949408,266.6817863245667
32,270.06108667948206,272.9774753741685,266.6817863245667
33,268.8814791232696,270.3805165804334,266.6817863245667
34,267.48958860270375,268.9622871879576,264.982124146803
35,266.7524469986924,267.7431515359575,264.982124146803
36,266.33942678785934,267.29521192594086,264.97654713932985
37,266.09105634236795,266.6873633320398,264.97654713932985
38,265.63613999272235,266.6817863245667,264.97654713932985
39,264.9674751768438,264.982124146803,264.79585164225085
40,264.96635977534913,264.982124146803,264.79585164225085
41,264.9163153069704,264.97654713932985,264.79585164225085
42,264.90426894049847,264.97654713932985,264.79585164225085
43,264.8188289737,264.97654713932985,264.7902746347777
44,264.79473624075604,264.79585164225085,264.7902746347777
45,264.79473624075604,264.79585164225085,264.7902746347777
46,264.7943644402578,264.79585164225085,264.7902746347777
47,264.7936208392614,264.79585164225085,264.7902746347777
48,264.79287723826496,264.79585164225085,264.7902746347777
49,264.79027463477746,264.7902746347777,264.7902746347777
50,264.79027463477746,264.7902746347777,264.7902746347777
51,264.79027463477746,264.7902746347777,264.7902746347777
52,264.79027463477746,264.7902746347777,264.7902746347777
53,264.79027463477746,264.7902746347777,264.7902746347777
54,264.79027463477746,264.7902746347777,264.7902746347777
55,264.79027463477746,264.7902746347777,264.7902746347777
56,264.79027463477746,264.7902746347777,264.7902746347777
57,264.79027463477746,264.7902746347777,264.7902746347777
58,264.79027463477746,264.7902746347777,264.7902746347777
59,264.79027463477746,264.7902746347777,264.7902746347777
60,264.79027463477746,264.7902746347777,264.7902746347777
61,264.79027463477746,264.7902746347777,264.7902746347777
62,264.79027463477746,264.7902746347777,264.7902746347777
63,264.79027463477746,264.7902746347777,264.7902746347777
64,264.79027463477746,264.7902746347777,264.7902746347777
65,264.79027463477746,264.7902746347777,264.7902746347777
66,264.79027463477746,264.7902746347777,264.7902746347777
67,264.79027463477746,264.7902746347777,264.7902746347777
68,264.79027463477746,264.7902746347777,264.7902746347777
69,264.79027463477746,264.7902746347777,264.7902746347777
70,264.79027463477746,264.7902746347777,264.7902746347777
71,264.79027463477746,264.7902746347777,264.7902746347777
72,264.79027463477746,264.7902746347777,264.7902746347777
73,264.79027463477746,264.7902746347777,264.7902746347777
74,264.79027463477746,264.7902746347777,264.7902746347777
75,264.79027463477746,264.7902746347777,264.7902746347777
76,264.79027463477746,264.7902746347777,264.7902746347777
77,264.79027463477746,264.7902746347777,264.7902746347777
78,264.79027463477746,264.7902746347777,264.7902746347777
79,264.79027463477746,264.7902746347777,264.7902746347777
80,264.79027463477746,264.7902746347777,264.7902746347777
81,264.79027463477746,264.7902746347777,264.7902746347777
82,264.79027463477746,264.7902746347777,264.7902746347777
83,264.79027463477746,264.7902746347777,264.7902746347777
84,264.79027463477746,264.7902746347777,264.7902746347777
85,264.79027463477746,264.7902746347777,264.7902746347777
86,264.79027463477746,264.7902746347777,264.7902746347777
87,264.79027463477746,264.7902746347777,264.7902746347777
88,264.79027463477746,264.7902746347777,264.7902746347777
89,264.79027463477746,264.7902746347777,264.7902746347777
90,264.79027463477746,264.7902746347777,264.7902746347777
91,264.79027463477746,264.7902746347777,264.7902746347777
92,264.79027463477746,264.7902746347777,264.7902746347777
93,264.79027463477746,264.7902746347777,264.7902746347777
94,264.79027463477746,264.7902746347777,264.7902746347777
95,264.79027463477746,264.7902746347777,264.7902746347777
96,264.79027463477746,264.7902746347777,264.7902746347777
97,264.79027463477746,264.7902746347777,264.7902746347777
98,264.79027463477746,264.7902746347777,264.7902746347777
99,264.79027463477746,264.7902746347777,264.7902746347777
100,264.79027463477746,264.7902746347777,264.7902746347777
101,264.79027463477746,264.7902746347777,264.7902746347777
102,264.79027463477746,264.7902746347777,264.7902746347777
103,264.79027463477746,264.7902746347777,264.7902746347777
104,264.79027463477746,264.7902746347777,264.7902746347777
105,264.79027463477746,264.7902746347777,264.7902746347777
106,264.79027463477746,264.7902746347777,264.7902746347777
107,264.79027463477746,264.7902746347777,264.7902746347777
108,264.79027463477746,264.7902746347777,264.7902746347777
109,264.79027463477746,264.7902746347777,264.7902746347777
110,264.79027463477746,264.7902746347777,264.7902746347777
111,264.79027463477746,264.7902746347777,264.7902746347777
112,264.79027463477746,264.7902746347777,264.7902746347777
113,264.79027463477746,264.7902746347777,264.7902746347777
114,264.79027463477746,264.7902746347777,264.7902746347777
115,264.79027463477746,264.7902746347777,264.7902746347777
116,264.79027463477746,264.7902746347777,264.7902746347777
117,264.79027463477746,264.7902746347777,264.7902746347777
118,264.79027463477746,264.7902746347777,264.7902746347777
119,264.79027463477746,264.7902746347777,264.7902746347777
120,264.79027463477746,264.7902746347777,264.7902746347777
121,264.79027463477746,264.7902746347777,264.7902746347777
122,264.79027463477746,264.7902746347777,264.7902746347777
123,264.79027463477746,264.7902746347777,264.7902746347777
124,264.79027463477746,264.7902746347777,264.7902746347777
125,264.79027463477746,264.7902746347777,264.7902746347777
126,264.79027463477746,264.7902746347777,264.7902746347777
127,264.79027463477746,264.7902746347777,264.7902746347777
128,264.79027463477746,264.7902746347777,264.7902746347777
129,264.79027463477746,264.7902746347777,264.7902746347777
130,264.79027463477746,264.7902746347777,264.7902746347777
131,264.79027463477746,264.7902746347777,264.7902746347777
132,264.79027463477746,264.7902746347777,264.7902746347777
133,264.79027463477746,264.7902746347777,264.7902746347777
134,264.79027463477746,264.7902746347777,264.7902746347777
135,264.79027463477746,264.7902746347777,264.7902746347777
136,264.79027463477746,264.7902746347777,264.7902746347777
137,264.79027463477746,264.7902746347777,264.7902746347777
138,264.79027463477746,264.7902746347777,264.7902746347777
139,264.79027463477746,264.7902746347777,264.7902746347777
140,264.79027463477746,264.7902746347777,264.7902746347777
141,264.79027463477746,264.7902746347777,264.7902746347777
142,264.79027463477746,264.7902746347777,264.7902746347777
143,264.79027463477746,264.7902746347777,264.7902746347777
144,264.79027463477746,264.7902746347777,264.7902746347777
145,264.79027463477746,264.7902746347777,264.7902746347777
146,264.79027463477746,264.7902746347777,264.7902746347777
147,264.79027463477746,264.7902746347777,264.7902746347777
148,264.79027463477746,264.7902746347777,264.7902746347777
149,264.79027463477746,264.7902746347777,264.7902746347777
