Generation,Average_Fitness,Best_Fit,Worst_Fit
1,965.983672271363,1074.104666075404,739.7909289546396
2,941.6975175441382,1072.1481334989987,740.0669355047629
3,919.5843367123022,1072.1481334989987,685.3130007002409
4,911.741755119347,1072.1481334989987,685.3130007002409
5,877.6736011253306,1072.1481334989987,599.528492897994
6,850.4189206328838,1053.820394820311,599.528492897994
7,813.492811988549,1042.5665197186786,599.528492897994
8,777.4106642417823,1033.4620867127117,432.31791637571155
9,752.4505867899414,1033.4620867127117,432.31791637571155
10,723.7805229428028,1033.4620867127117,432.31791637571155
11,694.3412097328404,1033.4620867127117,432.31791637571155
12,686.6793026303865,1033.4620867127117,432.31791637571155
13,661.9422507295485,1033.4620867127117,432.31791637571155
14,632.8417548654295,1033.4620867127117,404.70089955353535
15,603.1243105267654,1033.4620867127117,409.22448372679844
16,580.5709758883057,1033.4620867127117,372.62800071351927
17,574.5730060833422,1033.4620867127117,372.62800071351927
18,549.7467659693244,1033.4620867127117,371.46935156411945
19,529.3838668488983,1033.4620867127117,350.15864066716534
20,514.1759839722778,1033.4620867127117,349.3683211033306
21,481.64080833081243,971.8696806292849,334.9787197170912
22,454.214875493976,971.8696806292849,327.27581313216
23,449.8746792511613,971.8696806292849,326.9426113414141
24,432.0880614088776,971.8696806292849,315.6817912200825
25,421.880570446489,971.8696806292849,310.3328895554266
26,405.4528236222921,968.3516707265497,310.3328895554266
27,393.4319611192588,968.3516707265497,310.3328895554266
28,388.02692395033773,968.3516707265497,310.3328895554266
29,377.5963361652202,968.3516707265497,305.0711471130941
30,366.46235330250477,968.3516707265497,302.9640327238756
31,363.40039972876525,968.3516707265497,306.206697499945
32,362.31250633718105,968.3516707265497,307.83820434318335
33,359.2237062666943,968.3516707265497,302.8264360851911
34,356.9545157956966,968.3516707265497,295.167851930786
35,353.18343248578793,968.3516707265497,292.60221991980205
36,347.0995801279301,968.3516707265497,291.45456834549174
37,341.3132784924078,968.3516707265497,288.79810250577555
38,339.5708656891761,968.3516707265497,285.8668541020662
39,337.85884546400916,968.3516707265497,285.8668541020662
40,339.6670198215829,968.3516707265497,287.84126423736006
41,335.00740415096834,968.3516707265497,287.84126423736006
42,322.278821556227,968.3516707265497,286.4625226187324
43,317.8897404908057,968.3516707265497,286.4625226187324
44,315.56284435510173,968.3516707265497,283.0486064952409
45,313.0318100581406,968.3516707265497,283.0486064952409
46,313.59174505565306,968.3516707265497,285.6785747067073
47,310.64537581024894,968.3516707265497,285.6785747067073
48,311.3006084419141,968.3516707265497,285.6785747067073
49,308.7670849418208,968.3516707265497,283.47857904360154
50,304.745960929807,968.3516707265497,283.32233481128793
51,303.7452758821518,968.3516707265497,283.32233481128793
52,302.9101022733602,968.3516707265497,283.32233481128793
53,301.3089100771943,968.3516707265497,283.22463278945906
54,300.696521082668,968.3516707265497,283.32233481128793
55,300.7553705492663,968.3516707265497,283.32233481128793
56,299.8240039879318,968.3516707265497,283.32233481128793
57,299.22317550916955,968.3516707265497,283.32233481128793
58,284.84404122346746,302.477700990943,283.32233481128793
59,284.2570859989212,291.215361931022,283.32233481128793
60,283.8119337915082,287.0830170649012,283.22463278945906
61,283.63276166084773,287.0830170649012,283.22463278945906
62,283.5148531101523,286.52106482921715,283.32233481128793
63,283.4415038558548,286.36482059690354,283.32233481128793
64,283.4340832423526,286.36482059690354,283.32233481128793
65,283.3669837573477,285.2422936496521,283.32233481128793
66,283.3638588727015,285.2422936496521,283.32233481128793
67,283.32545969593417,283.47857904360154,283.32233481128793
68,283.32545969593417,283.47857904360154,283.32233481128793
69,283.32545969593417,283.47857904360154,283.32233481128793
70,283.32545969593417,283.47857904360154,283.32233481128793
71,283.32545969593417,283.47857904360154,283.32233481128793
72,283.32545969593417,283.47857904360154,283.32233481128793
73,283.32545969593417,283.47857904360154,283.32233481128793
74,283.32545969593417,283.47857904360154,283.32233481128793
75,283.32545969593417,283.47857904360154,283.32233481128793
76,283.32545969593417,283.47857904360154,283.32233481128793
77,283.32545969593417,283.47857904360154,283.32233481128793
78,283.32545969593417,283.47857904360154,283.32233481128793
79,283.32545969593417,283.47857904360154,283.32233481128793
80,283.32545969593417,283.47857904360154,283.32233481128793
81,283.32545969593417,283.47857904360154,283.32233481128793
82,283.32545969593417,283.47857904360154,283.32233481128793
83,283.32545969593417,283.47857904360154,283.32233481128793
84,283.32545969593417,283.47857904360154,283.32233481128793
85,283.32233481128793,283.32233481128793,283.32233481128793
86,283.32233481128793,283.32233481128793,283.32233481128793
87,283.32233481128793,283.32233481128793,283.32233481128793
88,283.32233481128793,283.32233481128793,283.32233481128793
89,283.32233481128793,283.32233481128793,283.32233481128793
90,283.32233481128793,283.32233481128793,283.32233481128793
91,283.32233481128793,283.32233481128793,283.32233481128793
92,283.32233481128793,283.32233481128793,283.32233481128793
93,283.32233481128793,283.32233481128793,283.32233481128793
94,283.32233481128793,283.32233481128793,283.32233481128793
95,283.32233481128793,283.32233481128793,283.32233481128793
96,283.32233481128793,283.32233481128793,283.32233481128793
97,283.32233481128793,283.32233481128793,283.32233481128793
98,283.32233481128793,283.32233481128793,283.32233481128793
99,283.32233481128793,283.32233481128793,283.32233481128793
100,283.32233481128793,283.32233481128793,283.32233481128793
101,283.32233481128793,283.32233481128793,283.32233481128793
102,283.32233481128793,283.32233481128793,283.32233481128793
103,283.32233481128793,283.32233481128793,283.32233481128793
104,283.32233481128793,283.32233481128793,283.32233481128793
105,283.32233481128793,283.32233481128793,283.32233481128793
106,283.32233481128793,283.32233481128793,283.32233481128793
107,283.32233481128793,283.32233481128793,283.32233481128793
108,283.32233481128793,283.32233481128793,283.32233481128793
109,283.32233481128793,283.32233481128793,283.32233481128793
110,283.32233481128793,283.32233481128793,283.32233481128793
111,283.32233481128793,283.32233481128793,283.32233481128793
112,283.32233481128793,283.32233481128793,283.32233481128793
113,283.32233481128793,283.32233481128793,283.32233481128793
114,283.32233481128793,283.32233481128793,283.32233481128793
115,283.32233481128793,283.32233481128793,283.32233481128793
116,283.32233481128793,283.32233481128793,283.32233481128793
117,283.32233481128793,283.32233481128793,283.32233481128793
118,283.32233481128793,283.32233481128793,283.32233481128793
119,283.32233481128793,283.32233481128793,283.32233481128793
120,283.32233481128793,283.32233481128793,283.32233481128793
121,283.32233481128793,283.32233481128793,283.32233481128793
122,283.32233481128793,283.32233481128793,283.32233481128793
123,283.32233481128793,283.32233481128793,283.32233481128793
