Generation,Average_Fitness,Worst_Fit,Best_Fit
1,99.34,100,98
2,99.0,100,98
3,98.52,100,98
4,98.2,99,98
5,97.92,99,97
6,97.7,98,97
7,97.36,98,95
8,96.86,98,95
9,96.06,98,95
10,95.52,97,95
11,95.1,97,93
12,94.86,97,93
13,94.68,95,93
14,94.44,95,93
15,94.22,95,93
16,93.8,95,93
17,93.44,95,92
18,93.06,94,91
19,92.58,94,91
20,92.14,93,90
21,91.44,93,90
22,90.78,93,86
23,90.1,91,86
24,89.7,91,86
25,89.32,91,86
26,88.74,91,86
27,87.82,90,86
28,86.66,89,84
29,85.5,88,84
30,84.96,89,84
31,84.36,86,81
32,83.78,86,81
33,83.36,84,81
34,82.7,84,81
35,81.96,84,80
36,81.3,83,78
37,80.6,82,78
38,80.12,82,78
39,79.56,81,77
40,79.06,81,77
41,78.08,80,75
42,77.42,80,75
43,76.64,79,71
44,76.26,77,71
45,75.76,77,71
46,74.76,77,71
47,74.22,76,71
48,73.78,75,71
49,73.56,75,71
50,72.64,75,70
51,71.62,73,69
52,70.6,73,68
53,70.08,72,68
54,69.8,71,68
55,69.14,71,65
56,68.58,71,65
57,67.72,70,65
58,66.98,69,65
59,66.16,68,64
60,65.7,68,64
61,65.08,67,64
62,64.82,66,64
63,64.32,65,64
64,64.08,65,64
65,64.0,64,64
66,63.98,64,63
67,63.9,64,63
68,63.62,64,63
69,63.24,64,63
70,63.02,64,63
71,62.96,63,62
72,62.96,63,62
73,62.96,63,62
74,62.92,63,62
75,62.88,63,62
76,62.78,63,62
77,62.44,63,62
78,62.28,63,62
79,62.06,63,62
80,62.02,63,62
81,61.96,62,61
82,61.96,62,61
83,61.82,62,61
84,61.62,62,60
85,61.38,62,60
86,61.1,62,60
87,60.78,62,60
88,60.6,61,60
89,60.32,61,60
90,60.08,61,60
91,59.96,60,59
92,59.94,60,59
93,59.92,60,59
94,59.9,60,59
95,59.78,60,59
96,59.4,60,59
97,59.12,60,59
98,59.02,60,59
99,59.0,59,59
100,59.0,59,59
101,59.0,59,59
102,59.0,59,59
103,59.0,59,59
104,59.0,59,59
105,59.0,59,59
106,59.0,59,59
107,59.0,59,59
108,59.0,59,59
109,59.0,59,59
110,59.0,59,59
111,59.0,59,59
112,59.0,59,59
113,59.0,59,59
114,59.0,59,59
115,59.0,59,59
116,59.0,59,59
117,59.0,59,59
118,59.0,59,59
119,59.0,59,59
120,59.0,59,59
121,59.0,59,59
122,59.0,59,59
123,59.0,59,59
124,59.0,59,59
125,59.0,59,59
126,59.0,59,59
127,59.0,59,59
128,59.0,59,59
129,59.0,59,59
130,59.0,59,59
131,59.0,59,59
132,59.0,59,59
133,59.0,59,59
134,59.0,59,59
135,59.0,59,59
136,59.0,59,59
137,59.0,59,59
138,59.0,59,59
139,59.0,59,59
140,59.0,59,59
141,59.0,59,59
142,59.0,59,59
143,59.0,59,59
144,59.0,59,59
145,59.0,59,59
146,59.0,59,59
147,59.0,59,59
148,59.0,59,59
149,59.0,59,59
150,59.0,59,59
151,59.0,59,59
152,59.0,59,59
153,59.0,59,59
154,59.0,59,59
155,59.0,59,59
156,59.0,59,59
157,59.0,59,59
158,59.0,59,59
159,59.0,59,59
160,59.0,59,59
161,59.0,59,59
162,59.0,59,59
163,59.0,59,59
164,59.0,59,59
165,59.0,59,59
166,59.0,59,59
167,59.0,59,59
168,59.0,59,59
169,59.0,59,59
170,59.0,59,59
171,59.0,59,59
172,59.0,59,59
173,59.0,59,59
174,59.0,59,59
175,59.0,59,59
176,59.0,59,59
177,59.0,59,59
178,59.0,59,59
179,59.0,59,59
180,59.0,59,59
181,59.0,59,59
182,59.0,59,59
183,59.0,59,59
184,59.0,59,59
185,59.0,59,59
186,59.0,59,59
187,59.0,59,59
188,59.0,59,59
189,59.0,59,59
190,59.0,59,59
191,59.0,59,59
192,59.0,59,59
193,59.0,59,59
194,59.0,59,59
195,59.0,59,59
196,59.0,59,59
197,59.0,59,59
198,59.0,59,59
199,59.0,59,59
200,59.0,59,59
201,59.0,59,59
202,59.0,59,59
203,59.0,59,59
204,59.0,59,59
205,59.0,59,59
206,59.0,59,59
207,59.0,59,59
208,59.0,59,59
209,59.0,59,59
210,59.0,59,59
211,59.0,59,59
212,59.0,59,59
213,59.0,59,59
214,59.0,59,59
215,59.0,59,59
216,59.0,59,59
217,59.0,59,59
218,59.0,59,59
219,59.0,59,59
220,59.0,59,59
221,59.0,59,59
222,59.0,59,59
223,59.0,59,59
224,59.0,59,59
225,59.0,59,59
226,59.0,59,59
227,59.0,59,59
228,59.0,59,59
229,59.0,59,59
230,59.0,59,59
231,59.0,59,59
232,59.0,59,59
233,59.0,59,59
234,59.0,59,59
235,59.0,59,59
236,59.0,59,59
237,59.0,59,59
238,59.0,59,59
239,59.0,59,59
240,59.0,59,59
241,59.0,59,59
242,59.0,59,59
243,59.0,59,59
244,59.0,59,59
245,59.0,59,59
246,59.0,59,59
247,59.0,59,59
248,59.0,59,59
249,59.0,59,59
250,59.0,59,59
251,59.0,59,59
252,59.0,59,59
253,59.0,59,59
254,59.0,59,59
255,59.0,59,59
256,59.0,59,59
257,59.0,59,59
258,59.0,59,59
259,59.0,59,59
260,59.0,59,59
261,59.0,59,59
262,59.0,59,59
263,59.0,59,59
264,59.0,59,59
265,59.0,59,59
266,59.0,59,59
267,59.0,59,59
268,59.0,59,59
269,59.0,59,59
270,59.0,59,59
271,59.0,59,59
272,59.0,59,59
273,59.0,59,59
274,59.0,59,59
275,59.0,59,59
276,59.0,59,59
277,59.0,59,59
278,59.0,59,59
279,59.0,59,59
280,59.0,59,59
281,59.0,59,59
282,59.0,59,59
283,59.0,59,59
284,59.0,59,59
285,59.0,59,59
286,59.0,59,59
287,59.0,59,59
288,59.0,59,59
289,59.0,59,59
290,59.0,59,59
291,59.0,59,59
292,59.0,59,59
293,59.0,59,59
294,59.0,59,59
295,59.0,59,59
296,59.0,59,59
297,59.0,59,59
298,59.0,59,59
299,59.0,59,59
300,59.0,59,59
301,59.0,59,59
302,59.0,59,59
303,59.0,59,59
304,59.0,59,59
305,59.0,59,59
306,59.0,59,59
307,59.0,59,59
308,59.0,59,59
309,59.0,59,59
310,59.0,59,59
311,59.0,59,59
312,59.0,59,59
313,59.0,59,59
314,59.0,59,59
315,59.0,59,59
316,59.0,59,59
317,59.0,59,59
318,59.0,59,59
319,59.0,59,59
320,59.0,59,59
321,59.0,59,59
322,59.0,59,59
323,59.0,59,59
324,59.0,59,59
325,59.0,59,59
326,59.0,59,59
327,59.0,59,59
328,59.0,59,59
329,59.0,59,59
330,59.0,59,59
331,59.0,59,59
332,59.0,59,59
333,59.0,59,59
334,59.0,59,59
335,59.0,59,59
336,59.0,59,59
337,59.0,59,59
338,59.0,59,59
339,59.0,59,59
340,59.0,59,59
341,59.0,59,59
342,59.0,59,59
343,59.0,59,59
344,59.0,59,59
345,59.0,59,59
346,59.0,59,59
347,59.0,59,59
348,59.0,59,59
349,59.0,59,59
350,59.0,59,59
351,59.0,59,59
352,59.0,59,59
353,59.0,59,59
354,59.0,59,59
355,59.0,59,59
356,59.0,59,59
357,59.0,59,59
358,59.0,59,59
359,59.0,59,59
360,59.0,59,59
361,59.0,59,59
362,59.0,59,59
363,59.0,59,59
364,59.0,59,59
365,59.0,59,59
366,59.0,59,59
367,59.0,59,59
368,59.0,59,59
369,59.0,59,59
370,59.0,59,59
371,59.0,59,59
372,59.0,59,59
373,59.0,59,59
374,59.0,59,59
375,59.0,59,59
376,59.0,59,59
377,59.0,59,59
378,59.0,59,59
379,59.0,59,59
380,59.0,59,59
381,59.0,59,59
382,59.0,59,59
383,59.0,59,59
384,59.0,59,59
385,59.0,59,59
386,59.0,59,59
387,59.0,59,59
388,59.0,59,59
389,59.0,59,59
390,59.0,59,59
391,59.0,59,59
392,59.0,59,59
393,59.0,59,59
394,59.0,59,59
395,59.0,59,59
396,59.0,59,59
397,59.0,59,59
398,59.0,59,59
399,59.0,59,59
400,59.0,59,59
401,59.0,59,59
402,59.0,59,59
403,59.0,59,59
404,59.0,59,59
405,59.0,59,59
406,59.0,59,59
407,59.0,59,59
408,59.0,59,59
409,59.0,59,59
410,59.0,59,59
411,59.0,59,59
412,59.0,59,59
413,59.0,59,59
414,59.0,59,59
415,59.0,59,59
416,59.0,59,59
417,59.0,59,59
418,59.0,59,59
419,59.0,59,59
420,59.0,59,59
421,59.0,59,59
422,59.0,59,59
423,59.0,59,59
424,59.0,59,59
425,59.0,59,59
426,59.0,59,59
427,59.0,59,59
428,59.0,59,59
429,59.0,59,59
430,59.0,59,59
431,59.0,59,59
432,59.0,59,59
433,59.0,59,59
434,59.0,59,59
435,59.0,59,59
436,59.0,59,59
437,59.0,59,59
438,59.0,59,59
439,59.0,59,59
440,59.0,59,59
441,59.0,59,59
442,59.0,59,59
443,59.0,59,59
444,59.0,59,59
445,59.0,59,59
446,59.0,59,59
447,59.0,59,59
448,59.0,59,59
449,59.0,59,59
450,59.0,59,59
451,59.0,59,59
452,59.0,59,59
453,59.0,59,59
454,59.0,59,59
455,59.0,59,59
456,59.0,59,59
457,59.0,59,59
458,59.0,59,59
459,59.0,59,59
460,59.0,59,59
461,59.0,59,59
462,59.0,59,59
463,59.0,59,59
464,59.0,59,59
465,59.0,59,59
466,59.0,59,59
467,59.0,59,59
468,59.0,59,59
469,59.0,59,59
470,59.0,59,59
471,59.0,59,59
472,59.0,59,59
473,59.0,59,59
474,59.0,59,59
475,59.0,59,59
476,59.0,59,59
477,59.0,59,59
478,59.0,59,59
479,59.0,59,59
480,59.0,59,59
481,59.0,59,59
482,59.0,59,59
483,59.0,59,59
484,59.0,59,59
485,59.0,59,59
486,59.0,59,59
487,59.0,59,59
488,59.0,59,59
489,59.0,59,59
490,59.0,59,59
491,59.0,59,59
492,59.0,59,59
493,59.0,59,59
494,59.0,59,59
495,59.0,59,59
496,59.0,59,59
497,59.0,59,59
498,59.0,59,59
499,59.0,59,59
500,59.0,59,59
