Generation,Average_Fitness,Best_Fit,Worst_Fit
1,476.0375866129877,519.3692680083775,401.4795574446116
2,416.084867968504,469.6351394679187,314.53309470384687
3,359.12873061815105,411.48656361755826,271.32686319714935
4,318.1424880656768,362.970712971694,250.4591677823742
5,285.2772913946365,317.11344138266304,243.9580351617402
6,251.98506155113222,280.3526236346811,201.91276896082246
7,225.15244312618952,250.4591677823742,185.92789192862227
8,207.48400485963663,221.18731562623128,185.4638628100332
9,195.5524838947781,208.77477276902258,173.43413371242937
10,186.72205730455485,195.70051831104118,171.8531464054508
11,180.1626100949684,187.55698792421828,165.5994651042318
12,175.6662061015848,183.31464368229072,165.5994651042318
13,171.44021852934245,176.51542244824878,162.43593082669867
14,165.96546106654782,173.2850669998579,144.17156317681017
15,160.89442225043723,167.96622283946223,144.17156317681017
16,157.8028649224948,163.86643233479026,144.17156317681017
17,152.9553573389826,160.1926864975187,138.01801463094685
18,148.69601164851036,153.9628517371039,138.01801463094685
19,145.63442146220962,150.13816114883716,138.01801463094685
20,142.6863145525385,146.22483823386494,138.01801463094685
21,140.47658519189224,143.37236413577412,132.6323460436455
22,138.9962988964258,142.33728002973402,132.6323460436455
23,136.8815913846303,139.69253326696418,128.68793496406772
24,134.85395148775876,138.01801463094685,128.68793496406772
25,133.01443632392866,137.4804481177216,126.01816699360782
26,130.782647032465,134.26406722819755,126.01816699360782
27,129.4464950542903,132.23163080947472,126.01816699360782
28,128.44463370891597,130.18183546540865,124.77127243706433
29,127.79719301628225,129.86991175017664,124.77127243706433
30,126.99020039963915,128.37601124883568,124.77127243706433
31,126.21340505664958,127.49338308301544,122.1015044666044
32,125.17057568646045,127.1478011042255,121.78958075137238
33,124.44422398429447,125.27290417352194,121.78958075137238
34,123.91333049495913,124.77127243706433,121.21712370750924
35,123.14785081522008,124.77127243706433,121.21712370750924
36,122.34091097191008,124.17306977032176,118.88213509182572
37,121.39012850754494,122.1015044666044,118.31162374482714
38,121.20456791143826,122.1015044666044,118.31162374482714
39,120.63535014462171,121.46223038184733,118.066517070489
40,120.4458673162065,121.21712370750924,118.066517070489
