Generation,Average_Fitness,Best_Fit,Worst_Fit
1,512.6474086549661,556.0889578748206,417.8244902163969
2,512.116170744536,563.1034568280586,419.9653755249025
3,499.8370179846649,556.0889578748206,410.67870658876143
4,484.3985443927262,556.0889578748206,398.2714903035839
5,473.48328447925115,556.0889578748206,330.66601145343736
6,455.18842039512714,556.0889578748206,339.9666722605742
7,432.7825054127895,547.1450794268212,316.8316673750911
8,435.79310540212924,547.1450794268212,316.8316673750911
9,413.1310178278473,547.1450794268212,316.8316673750911
10,407.7221175540082,547.1450794268212,269.8655126413201
11,405.89171138000063,547.1450794268212,301.203023490121
12,414.98135939590793,522.6645050818156,301.203023490121
13,397.21910856000045,522.6645050818156,291.89924349720275
14,401.25471766477125,522.6645050818156,291.70415155244865
15,398.24192780989597,522.6645050818156,291.70415155244865
16,392.0921964249058,522.6645050818156,270.3184689851235
17,381.6835087041594,519.9425054288082,291.70415155244865
18,388.3554420546119,519.9425054288082,291.70415155244865
19,391.8499396485157,519.9425054288082,291.70415155244865
20,377.81006384028746,519.9425054288082,291.70415155244865
21,380.9132446339426,519.9425054288082,291.70415155244865
22,384.5409522958438,519.9425054288082,291.70415155244865
23,385.13310329161055,519.9425054288082,290.21491782870834
24,375.8837137693546,519.9425054288082,290.21491782870834
25,390.1581887110905,519.9425054288082,290.21491782870834
26,385.11815032880816,519.9425054288082,290.21491782870834
27,374.2181407374764,519.9425054288082,271.90272496270165
28,365.2911152522373,519.9425054288082,271.90272496270165
29,359.1335144759942,519.9425054288082,271.90272496270165
30,361.33651580625605,514.963952159397,278.6880836045779
31,350.8412721081433,439.30114854036196,262.62408578001435
32,343.28865193971524,439.30114854036196,254.6778905261833
33,341.4059559140165,458.19808252975145,254.6778905261833
34,339.9701166092927,428.5370452588235,254.6778905261833
35,342.03209949060863,428.5370452588235,281.9288066217331
36,335.47603076926185,428.5370452588235,219.34678645067476
37,330.1371230001354,428.5370452588235,219.34678645067476
38,329.6687958053957,428.5370452588235,219.34678645067476
39,314.19850160482304,420.92990589365166,219.34678645067476
40,301.6162268026027,420.92990589365166,216.35500614913988
41,291.3212543848201,388.88868502834293,216.35500614913988
42,287.5561872079734,388.88868502834293,219.34678645067476
43,277.7921788143143,388.88868502834293,206.0804996515717
44,279.4382150029712,388.88868502834293,198.35630104290246
45,278.8136591053829,388.88868502834293,190.84370943435476
46,277.694378386776,388.88868502834293,190.84370943435476
47,275.7309095226708,388.88868502834293,190.84370943435476
48,270.5332230504346,388.88868502834293,190.84370943435476
49,261.19515905631357,352.20249563582547,183.0684936245034
50,249.34423937486153,352.20249563582547,183.0684936245034
51,247.0779056790981,352.20249563582547,183.0684936245034
52,239.2956324934561,311.3276511764993,183.0684936245034
53,238.00826582152868,311.3276511764993,193.4659687242173
54,238.32113282117263,311.3276511764993,194.88488781485742
55,239.5585176876451,311.3276511764993,194.88488781485742
56,235.9974004079031,311.3276511764993,195.66569783316967
57,241.76030686367304,311.3276511764993,205.10090888905052
58,237.348179883496,311.3276511764993,179.20805064853997
59,237.4979797403763,290.3898400471979,179.20805064853997
60,239.9878930633787,290.3898400471979,179.20805064853997
61,232.45251764475114,278.85854900632626,173.05564880791118
62,229.6661315508628,278.85854900632626,173.05564880791118
63,227.65921377602592,278.85854900632626,173.05564880791118
64,229.04863243323112,278.85854900632626,173.05564880791118
65,224.53581361881317,278.85854900632626,173.05564880791118
66,218.13635328356523,252.90466988192424,159.16959511938342
67,214.59380676440594,248.79765210443995,159.16959511938342
68,212.2281116997768,248.79765210443995,159.16959511938342
69,209.10891986248626,248.79765210443995,159.16959511938342
70,208.01758761304805,248.79765210443995,159.16959511938342
71,208.3661077905872,244.52363729554727,163.71173316283787
72,212.68439108224518,244.52363729554727,163.71173316283787
73,211.45557918469086,244.52363729554727,163.71173316283787
74,216.44962785860167,245.21089772539258,163.71173316283787
75,213.16581357980752,245.21089772539258,163.71173316283787
76,211.29296124248523,245.21089772539258,163.71173316283787
77,203.3577275136171,245.21089772539258,163.71173316283787
78,192.08939759655715,245.21089772539258,159.294053474915
79,192.61844229656657,245.21089772539258,159.294053474915
80,191.6163819040671,245.21089772539258,159.294053474915
81,186.72386899095562,245.21089772539258,153.4937407346536
82,188.96415607131766,245.21089772539258,153.4937407346536
83,195.6944706079595,245.21089772539258,163.71173316283787
84,195.34978432264703,245.21089772539258,163.71173316283787
85,193.42070045295344,237.94964209493477,163.71173316283787
86,191.4044938006982,237.94964209493477,163.71173316283787
87,193.7461869872758,237.94964209493477,162.6430837568247
88,192.655383157698,237.94964209493477,162.6430837568247
89,195.40007941625902,244.60513300826574,162.6430837568247
90,194.13900825513434,244.60513300826574,162.6430837568247
91,193.11012333787488,244.2550104327823,164.0523280017243
92,193.9555310620419,244.2550104327823,164.0523280017243
93,195.92291175743225,244.2550104327823,164.0523280017243
94,195.4193569448459,244.2550104327823,164.0523280017243
95,191.3453814162364,244.2550104327823,163.21878685938108
96,186.84761565300215,234.40339459987797,163.21878685938108
97,185.64690694279938,234.40339459987797,163.21878685938108
98,186.00692537180436,234.40339459987797,163.21878685938108
99,187.40277735005625,234.40339459987797,163.21878685938108
100,186.41144769092256,234.40339459987797,167.4618932197312
101,184.68138882174708,210.49742022571334,167.4618932197312
102,184.52073994795816,210.49742022571334,167.4618932197312
103,185.1729315107827,210.49742022571334,167.4618932197312
104,189.23131295560654,213.0365710797393,169.72197682846007
105,188.1650361790692,213.0365710797393,170.6807393867219
106,187.3641134705235,221.76371548552302,170.6807393867219
107,187.24800084919906,221.76371548552302,170.2882231593956
108,188.26480143218856,221.76371548552302,167.05877597181856
109,187.745094184557,221.76371548552302,162.05877597181856
110,187.36733593969672,221.76371548552302,160.7358734403013
111,187.14102048532294,213.0365710797393,160.7358734403013
112,186.31893050402246,213.0365710797393,160.7358734403013
113,183.14356441623463,206.2001717686029,160.2776957889291
114,183.81050381904842,206.2001717686029,160.2776957889291
115,185.22204021388652,207.1355728461663,160.2776957889291
116,185.57709065374192,207.1355728461663,160.2776957889291
117,186.73559637309884,207.1355728461663,160.2776957889291
118,189.085635655757,209.7399764201664,160.2776957889291
119,191.6005689192476,209.7399764201664,160.2776957889291
120,192.59534790328618,210.51193642711198,160.7358734403013
121,192.16629155096177,205.83240361525955,160.7358734403013
